AAx,AAy,AAz,ABS_L1,ABS_L2,ABS_R1,ABS_R2,Ax_SCcmd,CamberL1,CamberR1,M_Tbar,PbkCh_L1,PbkCh_L2,PbkCh_R1,PbkCh_R2,Roll,Steer_L1,Steer_R1,Steer_SW,Vx,Yaw
0.335338462,3.557761233,0.283748074,1,1,1,1,0,-3.583631642,-0.019464631,4.830354784,0.001869728,0.001869728,0.001869728,0.001869728,3.044226217,-3.78667648,-7.094783999,-94.77533878,38.66752925,-89.40887412
-0.943478773,2.787970949,0.228724249,1,1,1,1,0,-3.528443426,-0.005299352,3.034804295,0.001232616,0.001232616,0.001232616,0.001232616,3.621699081,-3.661305724,-6.942939358,-95.38076269,39.0022085,-89.76770461
-0.706540295,3.079564014,0.082270085,1,1,1,1,0,-3.663001017,-0.014045646,2.219007828,0.0008126,0.0008126,0.0008126,0.0008126,4.172299553,-3.615395337,-6.918758499,-95.98938614,39.32925296,-90.11515537
-1.161819817,1.929663586,-0.108500862,1,1,1,1,0,-3.953361873,-0.057879598,0.467879767,0.000535706,0.000535706,0.000535706,0.000535706,4.694332424,-3.523688338,-6.882831959,-96.55933873,39.67070331,-90.45405979
-0.048064116,-0.587987339,-0.381010992,1,1,1,1,0,-4.32955289,-0.145015943,1.257801125,0.000353163,0.000353163,0.000353163,0.000353163,5.185017906,-3.562753668,-7.006324778,-96.89124299,40.0113466,-90.79341409
0.594097682,-2.892259489,-0.590301324,1,1,1,1,0,-4.714732461,-0.274664731,-1.25255898,0.000232822,0.000232822,0.000232822,0.000232822,5.673972343,-3.389878885,-6.89608231,-96.78213853,40.34627747,-91.14879157
-0.359056241,-4.199004743,-0.881830875,1,1,1,1,0,-5.232664913,-0.528442149,-3.324380307,0.000153488,0.000153488,0.000153488,0.000153488,6.17916444,-3.200257486,-6.783196552,-95.95785253,40.68853197,-91.53689952
0.33965106,-4.753227427,-0.782706018,1,1,1,1,0,-5.805142341,-0.906418087,-0.466101534,0.000101187,0.000101187,0.000101187,0.000101187,6.681776505,-3.244557217,-6.913310202,-93.95671964,41.00588497,-91.97347997
-0.706408258,-4.346617448,-0.693147418,1,1,1,1,0,-6.145360504,-1.251832481,-1.530231718,6.67E-05,6.67E-05,6.67E-05,6.67E-05,7.193445523,-2.96971975,-6.664770216,-90.74495558,41.315407,-92.46148879
-2.322838104,-3.181294007,-0.428972147,1,1,1,1,0,-6.479379518,-1.850552428,-0.52960381,0.063144356,0.063144356,0.063144356,0.063144356,7.683325849,-2.74310438,-6.467404343,-86.15380103,41.5512379,-92.99806508
-1.363401798,-3.104289339,0.708329175,1,1,1,1,0,-6.974082282,-3.160271106,-4.902914743,0.547166666,0.547166666,0.547166666,0.547166666,8.105673339,-2.136109356,-5.865542279,-80.18281568,41.64252548,-93.56894698
-0.318750835,-2.753386468,1.436672481,1,1,1,1,0,-7.577522595,-4.411111731,-1.469629459,1.938417973,1.938417973,1.938417973,1.938417973,8.482289711,-1.932024082,-5.675785068,-73.67492655,41.56562068,-94.13756351
1.576955838,-2.412203355,1.342082151,1,1,1,1,0,-8.049365403,-5.262436765,2.042917162,4.434592051,4.434592051,4.434592051,4.434592051,8.855272488,-1.728009539,-5.470985972,-67.04451827,41.11927503,-94.67947003
1.166017111,-1.333463241,1.560001158,1,1,1,1,0,-8.194556698,-6.21576253,-0.539079063,7.38273513,7.38273513,7.38273513,7.38273513,9.275717816,-1.163886885,-4.883583379,-60.20054721,40.18702719,-95.19360381
0.331109639,-1.132766449,2.157177655,1,1,1,1,0,-8.079166439,-7.298750394,-3.836240649,9.749256301,9.749256301,9.749256301,9.749256301,9.731710505,-0.554015247,-4.250239879,-53.27563893,38.82071264,-95.66911599
-0.862424807,-1.593599257,1.892521942,1,1,1,1,0,-7.906604593,-7.927134187,0.554245141,10.86028507,10.86028507,10.86028507,10.86028507,10.19096956,-0.459968704,-4.144931618,-46.74164041,37.19349598,-96.08963543
-3.485692593,-2.229716167,1.051579442,1,1,1,1,0,-7.413405788,-8.198752288,-0.68808349,10.72183389,10.72183389,10.72183389,10.72183389,10.60789427,0.007471568,-3.647767463,-40.43927715,35.46195418,-96.46698088
-5.427549797,-2.286809152,1.211470676,1,1,1,1,0,-6.483375329,-8.430909403,-5.000434543,9.753050964,9.753050964,9.753050964,9.753050964,10.89538336,0.665320746,-2.947424831,-33.72183415,33.78449057,-96.82855047
-4.137152275,-1.516224393,1.093846211,1,1,1,1,0,-5.393742516,-8.252540932,-2.864295521,8.428516754,8.428516754,8.428516754,8.428516754,11.00013353,0.912245614,-2.652791899,-26.78190746,32.30527053,-97.17154937
-4.205466339,-1.034899567,0.334934126,1,1,1,1,0,-4.197199028,-7.399040045,1.45684388,6.34978068,6.34978068,6.34978068,6.34978068,10.94869044,0.993406721,-2.507614542,-20.01448263,31.08465083,-97.49259432
-4.225003482,0.585885293,-0.937134563,1,1,1,1,0,-3.090523849,-6.215416275,3.301273851,4.362675069,4.362675069,4.362675069,4.362675069,10.75172803,1.191441715,-2.201480269,-13.21747024,30.12210429,-97.81085146
-5.050117614,3.249708603,-2.05139887,0,1,1,1,0,-2.182678834,-4.95527075,5.13794767,2.893115305,2.897893809,2.897893809,2.897893809,10.41940074,1.356524864,-1.867583439,-6.077453609,29.46195462,-98.1554839
-4.597759861,5.961658892,-2.162923098,0,1,1,1,0,-1.585845966,-3.485017876,7.471358934,1.907282266,1.910430802,1.910430802,1.910430802,9.947100813,1.416891682,-1.57284027,1.926730388,29.01431859,-98.54407374
-1.830826829,7.332036316,-1.522969961,0,1,1,1,0,-1.339925252,-1.955342501,6.992982353,1.257373197,1.259448865,1.259448865,1.259448865,9.358876967,1.733639441,-1.008157893,10.63769412,28.67201348,-98.96328572
2.242308366,7.425343457,-0.668698445,0,1,1,1,0,-1.238302317,-0.934335575,4.667293557,0.828921542,0.830289923,0.830289923,0.830289923,8.739070647,2.365860922,-0.168792643,19.22215911,28.39286053,-99.38313338
4.756414949,6.815122181,-0.387267997,0,1,1,1,0,-1.209758258,-0.424827058,-2.835130289,0.546465381,0.547367484,0.547367484,0.547367484,8.206929421,3.376114785,0.992697282,26.66736556,28.1994914,-99.77782714
5.237022521,5.731184277,0.310710381,0,1,1,1,0,-1.207212923,-0.166608149,-3.244088753,0.360256547,0.360851257,0.360851257,0.360851257,7.837780273,3.796512725,1.55644168,32.73062439,28.08073127,-100.1405263
3.688513877,4.891429317,0.852570056,0,1,1,1,0,-1.206787672,-0.034053355,-2.019426392,0.237498631,0.237890693,0.237890693,0.237890693,7.63275859,3.990871214,1.833213872,37.12688864,27.99752342,-100.458196
1.481184315,3.661607202,0.927777102,0,1,1,1,0,-1.206182183,-0.006991855,-1.321199801,0.156570644,0.15682911,0.15682911,0.15682911,7.535293284,4.100173283,1.954027193,39.73667678,27.95014197,-100.7179758
0.604996689,3.248072619,0.895129915,1,1,1,1,0,-1.206548125,-0.017129931,-1.081869745,0.103218981,0.103389374,0.103389374,0.103389374,7.478377981,4.147684738,1.990309926,40.85228315,27.93018077,-100.921774
-0.147727967,3.387403989,0.748547462,1,1,1,1,0,-1.208688229,-0.03004893,-1.186701279,0.06804697,0.068159302,0.068159302,0.068159302,7.428207589,4.139284038,1.970994478,40.65240476,27.92667906,-101.0737568
-0.095015495,3.582423229,0.500874347,1,1,1,1,0,-1.212703646,-0.037821587,-1.55285058,0.044859871,0.044933926,0.044933926,0.044933926,7.364848654,4.082193806,1.907992882,39.34781884,27.92672052,-101.1793348
-0.102392226,3.294942898,0.20650102,1,1,1,1,0,-1.217719415,-0.041580217,-1.86993297,0.029573808,0.029622628,0.029622628,0.029622628,7.28981904,3.967460303,1.792345228,37.13724789,27.93610262,-101.2477004
0.053270659,2.74602832,-0.037220515,1,1,1,1,0,-1.222848121,-0.042614305,-2.141489236,0.019496492,0.019528677,0.019528677,0.019528677,7.207984911,3.809093253,1.63684468,34.26452589,27.96334382,-101.2918708
0.002229872,2.570992043,-0.177580656,1,1,1,1,0,-1.227742784,-0.041898585,-2.285986673,0.012853035,0.012874253,0.012874253,0.012874253,7.125379666,3.614240986,1.447497129,30.9391894,28.0010564,-101.3241034
-0.095870212,2.32681579,-0.235277961,1,1,1,1,0,-1.232584618,-0.040026775,-2.437540707,0.008473346,0.008487334,0.008487334,0.008487334,7.042764915,3.400042533,1.239987066,27.29069546,28.04623569,-101.3514829
-0.579493752,2.089740647,-0.267608866,1,1,1,1,0,-1.237387186,-0.037118771,-2.750435297,0.005586042,0.005595263,0.005595263,0.005595263,6.955264736,3.184123374,1.03138376,23.41909747,28.09919115,-101.3780426
-0.537812874,1.807252009,-0.270870226,1,1,1,1,0,-1.242305669,-0.033109832,-3.31601378,0.00368259,0.003688669,0.003688669,0.003688669,6.850082579,2.978312892,0.833240243,19.41644896,28.15796724,-101.4068596
-0.406068545,1.576015091,-0.163972355,1,1,1,1,0,-1.247101161,-0.028895545,-3.690328563,0.002427742,0.00243175,0.00243175,0.00243175,6.726201863,2.754746258,0.617861996,15.32092098,28.22266361,-101.4396047
-0.254379262,1.663080923,-0.10856591,1,1,1,1,0,-1.251380767,-0.024978309,-4.119376184,0.001600486,0.001603128,0.001603128,0.001603128,6.586741586,2.522959906,0.394105672,11.05246388,28.29577294,-101.4745446
-0.544549265,1.7319575,-0.01669237,1,1,1,1,0,-1.255577674,-0.021262213,-4.552178393,0.001055118,0.00105686,0.00105686,0.00105686,6.433031501,2.278160337,0.156350367,6.557019822,28.37602343,-101.5094724
-0.236468172,1.342425953,0.034962546,1,1,1,1,0,-1.259900614,-0.017130178,-5.052781761,0.000695585,0.000696733,0.000696733,0.000696733,6.25841473,2.032345099,-0.084102682,1.867065818,28.45722025,-101.5420289
0.019622245,1.091558008,0.055967778,1,1,1,1,0,-1.263852821,-0.012767149,-5.207832479,0.000458564,0.000459321,0.000459321,0.000459321,6.07035634,1.751765522,-0.361181924,-3.052285891,28.54228609,-101.5724801
0.231166436,0.848869386,0.047205082,1,1,1,1,0,-1.267223187,-0.008344367,-5.368004756,0.000302307,0.000302806,0.000302806,0.000302806,5.87833573,1.455740032,-0.656861394,-8.205760799,28.62566706,-101.6016186
0.42317901,0.470095392,0.014695155,1,1,1,1,0,-1.270386041,-0.003624167,-5.377277962,0.000199296,0.000199625,0.000199625,0.000199625,5.689360044,1.137480179,-0.978007738,-13.54114967,28.69482998,-101.6308693
0.448098836,0.235569758,-0.002867946,1,1,1,1,0,-1.273413236,0.001530671,-5.373934088,0.000131385,0.000131602,0.000131602,0.000131602,5.510162808,0.805329874,-1.315674295,-19.05385482,28.75293567,-101.6625115
0.199925764,-0.307595683,-0.932341398,1,1,1,1,0,-1.284736666,0.015680224,-0.321618482,8.66E-05,8.68E-05,8.68E-05,8.68E-05,5.34323517,-0.010441132,-2.145235171,-24.81272405,28.82736549,-101.6981415
5.810927302,-2.058890965,-2.681885686,1,1,1,1,0,-1.540319859,0.056380395,20.51242289,5.71E-05,5.72E-05,5.72E-05,5.72E-05,5.21276669,-1.746344135,-4.09374823,-30.82951391,29.20684014,-101.7777897
10.96354714,-2.627492602,-1.011825301,1,1,1,1,0,-2.648959889,0.055235618,16.70545566,3.76E-05,3.77E-05,3.77E-05,3.77E-05,5.290071663,-1.560381215,-4.268692566,-35.46546003,29.60844734,-101.9482741
8.986016594,-2.675710025,-1.196822469,1,1,1,1,0,-3.726517567,0.046150584,18.1210437,2.48E-05,2.49E-05,2.49E-05,2.49E-05,5.729824455,-1.888248484,-4.752608429,-40.02080196,29.91880211,-102.164747
6.808106766,-4.806593562,1.100370983,1,1,1,1,0,-3.957905171,-0.106398009,-9.407281754,1.64E-05,1.64E-05,1.64E-05,1.64E-05,6.494672732,-0.190128418,-3.181152199,-46.0100666,30.618459,-102.4111695
1.706383633,-6.928117117,0.296758828,1,1,1,1,0,-5.333261401,-0.895492078,-1.693312776,1.08E-05,1.08E-05,1.08E-05,1.08E-05,7.477046957,-0.773896375,-4.160589925,-52.76827519,31.25247465,-102.6402911
-0.368686296,-6.889571879,-0.319881226,1,1,1,1,0,-6.69620346,-2.113613898,6.160944596,7.11E-06,7.12E-06,7.12E-06,7.12E-06,8.526954528,-1.642647367,-5.244485272,-59.18620261,31.75522773,-102.8708616
-4.213934189,-6.705893083,0.712727398,1,1,1,1,0,-6.550135717,-2.646020701,-13.65468792,4.69E-06,4.70E-06,4.70E-06,4.70E-06,9.548751218,-0.584038517,-4.189077365,-64.82887073,32.44518611,-103.134629
-5.53075508,-7.664995104,1.207255285,1,1,1,1,0,-6.494226387,-3.641803732,-22.67769363,3.09E-06,3.10E-06,3.10E-06,3.10E-06,10.43355817,-0.106190036,-3.735092126,-69.76023774,33.39226959,-103.411288
-7.826388935,-7.000771574,0.391024472,1,1,1,1,0,-6.818416498,-4.760175175,-6.756435856,2.04E-06,2.04E-06,2.04E-06,2.04E-06,11.11623434,-1.266795528,-4.982185469,-73.28596626,34.27222515,-103.6980802
-7.421889471,-4.434220731,-0.501936369,1,1,1,1,0,-6.666414722,-4.75473618,-8.561178041,1.34E-06,1.35E-06,1.35E-06,1.35E-06,11.52538877,-1.412618353,-5.122506874,-74.67445969,35.06707603,-104.0187941
-6.550860998,-3.171947919,-0.562999268,1,1,1,1,0,-6.061138018,-4.266650473,-9.262348954,8.85E-07,8.87E-07,8.87E-07,8.87E-07,11.6674903,-1.251925154,-4.922609033,-73.72284051,35.83049573,-104.3885504
-3.463735685,-2.643775568,0.497940436,1,1,1,1,0,-5.228759851,-3.912743594,-3.991816792,5.84E-07,5.85E-07,5.85E-07,5.85E-07,11.58316449,-1.571599975,-5.205873716,-70.8874819,36.54491198,-104.797545
0.68344435,-1.271823161,0.636622611,1,1,1,1,0,-4.349538105,-3.144231811,4.324559525,3.85E-07,3.85E-07,3.85E-07,3.85E-07,11.38026559,-2.011770818,-5.604326656,-67.61300263,37.20687767,-105.2088398
1.025987207,0.676088091,-0.004276287,1,1,1,1,0,-3.464490879,-2.110014336,-2.652878317,2.54E-07,2.54E-07,2.54E-07,2.54E-07,11.19085346,-1.47369671,-4.943291224,-64.79748934,37.79609669,-105.606546
0.521295352,1.230222186,-0.233750551,1,1,1,1,0,-2.611614667,-1.457585541,-6.89554756,1.67E-07,1.68E-07,1.68E-07,1.68E-07,11.03837727,-1.104324536,-4.40093731,-62.31239443,38.30012297,-105.9966919
1.28601472,1.88523965,-0.263827492,1,1,1,1,0,-2.008123378,-0.971634985,-1.426844491,1.10E-07,1.10E-07,1.10E-07,1.10E-07,10.91288781,-1.473922845,-4.575934012,-59.9945199,38.72008768,-106.3847854
0.377181574,3.943495347,-0.019721315,1,1,1,1,0,-1.618974864,-0.566989781,-7.324034936,7.27E-08,7.28E-08,7.28E-08,7.28E-08,10.82868136,-1.109220679,-3.944584059,-57.98243246,39.04951308,-106.7662529
0.478509497,4.637956422,-0.10023699,1,1,1,1,0,-1.415387607,-0.324087098,-6.259610865,4.79E-08,4.80E-08,4.80E-08,4.80E-08,10.76701984,-1.226801222,-3.823436795,-56.68253376,39.32359955,-107.1238402
-0.0182887,4.215792355,-0.102415952,1,1,1,1,0,-1.312220247,-0.227593608,-5.024065205,3.16E-08,3.16E-08,3.16E-08,3.16E-08,10.72006507,-1.395838886,-3.863040327,-56.1163202,39.54733445,-107.4541902
0.564045369,4.02967636,-0.106009298,1,1,1,1,0,-1.292738101,-0.18590259,-5.131853449,2.08E-08,2.09E-08,2.09E-08,2.09E-08,10.67893521,-1.433902612,-3.861274357,-56.24074965,39.73661633,-107.7598148
-0.47949449,3.490752041,-0.029981509,1,1,1,1,0,-1.299461387,-0.177374948,-7.119850783,1.37E-08,1.38E-08,1.38E-08,1.38E-08,10.65342183,-1.324869919,-3.74984916,-57.11387783,39.92068379,-108.042101
-1.597221887,2.916875065,-0.118911271,1,1,1,1,0,-1.311760871,-0.198609514,-7.140956191,9.05E-09,9.07E-09,9.07E-09,9.07E-09,10.61188894,-1.370423873,-3.82657584,-58.61242114,40.10013673,-108.3027451
-3.205582873,1.828016653,-0.186215236,1,1,1,1,0,-1.323540917,-0.273594774,-7.756004616,5.97E-09,5.98E-09,5.98E-09,5.98E-09,10.50975371,-1.398166886,-3.912727509,-60.45823427,40.26635292,-108.5485662
-3.421396397,0.630935513,-0.160431701,1,1,1,1,0,-1.33430749,-0.382851255,-8.871659237,3.93E-09,3.94E-09,3.94E-09,3.94E-09,10.29806171,-1.383988907,-3.961261188,-62.3550701,40.43263346,-108.7894481
-3.338954637,0.184125057,-0.052214562,1,1,1,1,0,-1.341546579,-0.496321342,-9.898764791,2.59E-09,2.60E-09,2.60E-09,2.60E-09,9.96368333,-1.32115688,-3.949843091,-64.18788902,40.61554654,-109.0326157
-4.206278877,0.264593074,-0.032897878,1,1,1,1,0,-1.346945142,-0.685296106,-10.6059888,1.71E-09,1.71E-09,1.71E-09,1.71E-09,9.502346535,-1.288197393,-3.979988875,-65.97634193,40.81823624,-109.2785561
-2.405775716,0.134549036,-0.977455414,1,1,1,1,0,-1.371800882,-0.822707528,-3.792270287,1.13E-09,1.13E-09,1.13E-09,1.13E-09,8.89861514,-1.873180004,-4.645575709,-67.73325169,41.07224134,-109.5281
0.515935998,-0.807848706,-1.114466568,1,1,1,1,0,-1.604008437,-0.942989778,-4.995418878,7.43E-10,7.44E-10,7.44E-10,7.44E-10,8.209490457,-1.945937557,-4.9177734,-69.1972735,41.50470245,-109.8111162
2.736124929,-1.221331587,-0.128892126,1,1,1,1,0,-2.161770844,-1.100244328,-9.818317639,4.90E-10,4.91E-10,4.91E-10,4.91E-10,7.536349056,-1.369090088,-4.566009174,-69.92050031,41.89480519,-110.1379858
3.164067686,-0.601734896,-0.360435046,1,1,1,1,0,-2.49635259,-1.107702691,-5.939543179,3.23E-10,3.23E-10,3.23E-10,3.23E-10,6.952907832,-1.605792375,-4.892305786,-70.74120931,42.30096781,-110.4816917
2.470207151,-1.090352998,-0.865405401,1,1,1,1,0,-2.748146638,-1.015540005,-1.505213301,2.13E-10,2.13E-10,2.13E-10,2.13E-10,6.47609916,-2.074009368,-5.409635964,-71.90482083,42.87747731,-110.8448635
3.566141725,-1.470303971,-0.180665939,1,1,1,1,0,-3.297349948,-0.959510964,-1.196181983,1.40E-10,1.41E-10,1.41E-10,1.41E-10,6.095237993,-2.116817408,-5.516870932,-72.75295201,43.47924644,-111.2405124
4.188591509,-1.389765709,0.655047223,1,1,1,1,0,-3.767100313,-0.928283191,-4.916112047,9.25E-11,9.27E-11,9.27E-11,9.27E-11,5.839918823,-1.880350231,-5.307369854,-73.52673491,44.00539388,-111.6484898
3.783244582,-1.318811776,0.724787817,1,1,1,1,0,-3.919214737,-0.829027753,-2.483726719,6.10E-11,6.11E-11,6.11E-11,6.11E-11,5.728481925,-2.092980857,-5.5312318,-74.88813385,44.49806216,-112.0408273
3.62514407,-1.582757394,0.859693551,1,1,1,1,0,-4.010594191,-0.693903842,0.259317448,4.02E-11,4.03E-11,4.03E-11,4.03E-11,5.752796041,-2.385696846,-5.827981227,-76.96922783,44.96680887,-112.4118769
3.028234525,-1.006607886,0.495910507,1,1,1,1,0,-4.155722488,-0.554323149,-0.276281383,2.65E-11,2.66E-11,2.66E-11,2.66E-11,5.905506318,-2.49467044,-5.931906068,-79.77900453,45.43074401,-112.7597258
1.293374343,-0.453880366,0.447353609,1,1,1,1,0,-4.154417938,-0.46404687,-3.866186138,1.75E-11,1.75E-11,1.75E-11,1.75E-11,6.16197732,-2.453960148,-5.876962146,-83.05323792,45.87012484,-113.0917867
-0.0469915,-0.32742987,0.286725468,1,1,1,1,0,-4.088958112,-0.42036337,-5.68831124,1.15E-11,1.15E-11,1.15E-11,1.15E-11,6.466155444,-2.518653345,-5.943528285,-86.55636152,46.30053822,-113.410888
0.390293899,-0.249797994,-0.05651707,1,1,1,1,0,-4.044183702,-0.365475292,-3.915650625,7.59E-12,7.61E-12,7.61E-12,7.61E-12,6.774446733,-2.826782749,-6.265386064,-90.03830711,46.68319138,-113.7215057
0.454985172,-1.572685192,-0.394938894,1,1,1,1,0,-3.960368608,-0.332500578,-6.520019098,5.01E-12,5.02E-12,5.02E-12,5.02E-12,7.095115612,-2.841474174,-6.277935709,-93.30413754,47.04160792,-114.0363862
-0.39341772,-2.678870317,-0.815608396,1,1,1,1,0,-3.943160794,-0.343263126,-7.326306808,3.30E-12,3.31E-12,3.31E-12,3.31E-12,7.429820792,-2.911771368,-6.369283397,-96.03801066,47.38573244,-114.3732157
-0.797894834,-2.526845493,-0.808466348,1,1,1,1,0,-3.932385115,-0.397473313,-6.511571822,2.18E-12,2.18E-12,2.18E-12,2.18E-12,7.755489594,-3.059084284,-6.551365262,-97.81479388,47.713548,-114.7506156
-1.216691136,-1.344265825,-0.686633075,1,1,1,1,0,-3.885992243,-0.512382549,-7.899247968,0.021815248,0.021815248,0.021815248,0.021815248,8.053199102,-2.993507317,-6.514588093,-98.56928553,48.0322643,-115.169964
-1.092488263,-0.814453013,-0.502118428,1,1,1,1,0,-3.899455114,-0.710174748,-7.446665574,0.258147867,0.258147867,0.258147867,0.258147867,8.312124283,-3.001338346,-6.566746315,-98.34581464,48.28969466,-115.6220074
-0.625682247,-0.570159642,-0.643777851,1,1,1,1,0,-3.969885719,-0.938031673,-7.537083365,0.902118609,0.902118609,0.902118609,0.902118609,8.540784396,-2.918098831,-6.516700051,-97.22658067,48.44484354,-116.0996449
-1.191047001,-0.072783445,-0.460951631,1,1,1,1,0,-3.986173631,-1.307727705,-10.27195988,2.074949893,2.074949893,2.074949893,2.074949893,8.746663591,-2.535329126,-6.151585892,-95.09299697,48.43367856,-116.6038064
-0.426946567,0.362264256,0.09433415,1,1,1,1,0,-4.125756159,-1.800642576,-8.533020057,3.688473542,3.688473542,3.688473542,3.688473542,8.919607971,-2.466777817,-6.113335471,-92.00929432,48.20563916,-117.1251391
-0.521330958,1.013363315,-0.011927709,1,1,1,1,0,-4.197478686,-2.185426536,-8.795492664,5.433890215,5.433890215,5.433890215,5.433890215,9.076976389,-2.270146615,-5.912493447,-88.37011459,47.74358259,-117.6450563
-0.773769674,0.536150006,0.240482764,1,1,1,1,0,-4.159867574,-2.58044409,-8.768345585,6.881512385,6.881512385,6.881512385,6.881512385,9.218727537,-2.009581704,-5.634170062,-84.20035852,47.03612544,-118.1598238
-1.058257961,0.581297187,0.640284083,1,1,1,1,0,-4.122678308,-3.066620549,-6.922951832,7.721788789,7.721788789,7.721788789,7.721788789,9.335092693,-1.893793916,-5.503783795,-79.71747106,46.17816698,-118.6625896
-2.992307319,0.300212422,0.222064283,1,1,1,1,0,-3.939864168,-3.349026164,-9.156158397,7.906906165,7.906906165,7.906906165,7.906906165,9.406011429,-1.528098567,-5.099790039,-75.20658864,45.24955688,-119.1440089
-2.711285551,-0.581978403,0.66185099,1,1,1,1,0,-3.711704145,-3.560598963,-10.36890824,6.663705322,6.663705322,6.663705322,6.663705322,9.381586629,-1.050337219,-4.58121862,-70.44776822,44.3007106,-119.6126659
-1.243274548,-0.484375297,1.017730586,1,1,1,1,0,-3.581487704,-3.623473872,-7.652458152,4.871810288,4.871810288,4.871810288,4.871810288,9.261223466,-1.033603549,-4.539787694,-65.86133539,43.46821105,-120.0608874
-0.356919127,-0.239547569,0.90166257,1,1,1,1,0,-3.450905887,-3.507456932,-5.152065415,3.330192562,3.330192562,3.330192562,3.330192562,9.091665829,-1.080886197,-4.560515035,-62.05867736,42.82260749,-120.4764853
-2.195449173,0.545941046,0.539348536,1,1,1,1,0,-3.223463676,-3.315934364,-6.629662798,2.213880641,2.213880641,2.213880641,2.213880641,8.897229998,-0.877861624,-4.317168512,-59.17336058,42.38551638,-120.8617072
-1.420016605,2.196724655,0.616657912,1,1,1,1,0,-2.893651438,-2.892989564,-4.225162677,1.459515213,1.459515213,1.459515213,1.459515213,8.636129706,-0.939534003,-4.327612809,-56.92230511,42.06867915,-121.2206976
-0.907063349,2.951441069,0.204257163,1,1,1,1,0,-2.595709797,-2.3383709,-5.940177364,0.962183387,0.962183387,0.962183387,0.962183387,8.321654092,-0.805919385,-4.124676209,-55.47550908,41.83997642,-121.5467971
-0.503681773,2.653605059,0.142256895,1,1,1,1,0,-2.336334779,-1.819485119,-7.340853009,0.634318068,0.634318068,0.634318068,0.634318068,7.97419626,-0.687570608,-3.923906445,-54.64846721,41.67703109,-121.8484336
0.838257118,2.877327859,0.143964872,1,1,1,1,0,-2.122718267,-1.296230522,-4.681288698,0.418173309,0.418173309,0.418173309,0.418173309,7.611475713,-0.89901378,-4.042070087,-54.40446048,41.58184161,-122.1304371
1.45412148,2.599755207,0.018835114,1,1,1,1,0,-1.900599444,-0.741217154,-6.579543752,0.275680176,0.275680176,0.275680176,0.275680176,7.275310451,-0.884225208,-3.869246485,-54.85220509,41.53446873,-122.3935602
1.146269859,1.519567349,0.093668697,1,1,1,1,0,-1.765513198,-0.418588187,-5.78905746,0.181741775,0.181741775,0.181741775,0.181741775,6.986391043,-1.026528751,-3.87750092,-55.92801053,41.52652069,-122.6441993
2.595927892,1.720958359,0.280464528,1,1,1,1,0,-1.730536076,-0.224260419,2.127113743,0.119813014,0.119813014,0.119813014,0.119813014,6.74333755,-1.662485368,-4.445597915,-57.59963325,41.54178084,-122.8843357
3.412168822,2.306429345,0.305724635,1,1,1,1,0,-1.689643714,-0.085658728,0.848559613,0.078986564,0.078986564,0.078986564,0.078986564,6.586007695,-1.786956941,-4.461287361,-60.13881794,41.56953826,-123.1078277
2.456547443,2.37976425,0.387472479,1,1,1,1,0,-1.670836378,-0.020693965,-1.504146964,0.052071783,0.052071783,0.052071783,0.052071783,6.540451752,-1.897532537,-4.504719751,-63.71038817,41.62366805,-123.310927
1.203303382,2.357129284,0.255732956,1,1,1,1,0,-1.700920788,0.004532481,-0.302885196,0.034328251,0.034328251,0.034328251,0.034328251,6.578499948,-2.207266717,-4.837276669,-68.18189184,41.68138172,-123.4910251
-0.119428365,1.666712795,-0.053929926,1,1,1,1,0,-1.766114527,0.008872834,-4.134373607,0.022630852,0.022630852,0.022630852,0.022630852,6.654731471,-2.246979674,-4.923763475,-73.28747134,41.75758915,-123.6526102
0.308857532,0.963586756,-0.26027062,1,1,1,1,0,-1.894595698,0.014505751,-4.520227349,0.014919358,0.014919358,0.014919358,0.014919358,6.7348189,-2.459769323,-5.219816307,-78.62984361,41.85124769,-123.8077377
-0.401975197,-0.257938282,-0.568892576,1,1,1,1,0,-2.064699996,0.00278266,-7.965840774,0.009835566,0.009835566,0.009835566,0.009835566,6.819329991,-2.433311993,-5.287864226,-83.98007262,41.98193576,-123.9680834
0.45641874,-1.153946996,-0.743300824,1,1,1,1,0,-2.357642836,-0.019510703,-6.608126148,0.006484083,0.006484083,0.006484083,0.006484083,6.892769274,-2.719179627,-5.725409189,-88.93288805,42.13158405,-124.1480687
1.868577563,-2.838507195,-1.000636989,1,1,1,1,0,-2.720469836,-0.052675268,-6.722318654,0.004274623,0.004274623,0.004274623,0.004274623,6.98573593,-2.903042544,-6.054642132,-93.24684686,42.27392478,-124.3598069
0.955512451,-3.126704945,-0.946573305,1,1,1,1,0,-3.021604409,-0.100052317,-7.829155428,0.002818039,0.002818039,0.002818039,0.002818039,7.138778122,-2.970568118,-6.22828686,-96.78721892,42.43664078,-124.616819
0.561341678,-2.478511722,-0.765096874,1,1,1,1,0,-3.324573756,-0.171679063,-8.189406244,0.001857789,0.001857789,0.001857789,0.001857789,7.32672462,-3.028813429,-6.384800609,-99.47405296,42.64012122,-124.9195068
1.253169492,-2.333349943,-0.619834287,1,1,1,1,0,-3.759827918,-0.277609136,-6.405485606,0.001224745,0.001224745,0.001224745,0.001224745,7.539502695,-3.249001839,-6.715734564,-101.2749907,42.84320748,-125.2605095
